country,region,year,"Agriculture, value added (% of GDP)",Agricultural land (% of land area),CO2 emissions (kg per 2005 PPP $ of GDP),Forest area (sq. km),"Proportion of the population using improved drinking water sources, total",Sulfur Emission per person (kg/year),Total sulfur emission (kilotonnes/year),Agricultural water withdrawal as % of total water withdrawal (%),Forest coverage (%),Forest land (ha),Forest plantation area (ha),"Proportion of the population using improved drinking water sources, rural","Proportion of the population using improved drinking water sources, urban",Industrial water withdrawal as % of total water withdrawal (%),Municipal water withdrawal as % of total withdrawal (%),Municipal water withdrawal per capita (m3/inhab/yr),Primary forest land (ha),Total water withdrawal per capita (m3/inhab/yr),Total water withdrawal (summed by sector) (10^9 m3/yr),Water resources: total internal renewable per capita (m3/inhab/yr),Water resources: total renewable per capita (actual) (m3/inhab/yr),Wood products removal (m3),Surface area (sq. km)
Algeria,Northern Africa,1996,11.766699,16.641615,0.582809781,NA,92,4.983648,142.507784701843,NA,NA,NA,NA,86,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,2381740
Algeria,Northern Africa,1997,9.48232,16.664287,0.526492251,NA,91,5.510512,160.201686385473,NA,NA,NA,NA,85,96,NA,NA,NA,NA,NA,NA,384.9643,399.3401,NA,2381740
Algeria,Northern Africa,1998,12.533281,16.721389,0.608210395,NA,91,5.785439,170.793508948981,NA,NA,NA,NA,85,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,2381740
Algeria,Northern Africa,1999,12.201079,16.681502,0.507006274,NA,90,6.451157,193.294030795496,NA,NA,NA,NA,84,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,2381740
Algeria,Northern Africa,2e3,8.879884,16.803261,0.473539901,15790,89,6.918624,210.390516452651,NA,0.9,2144e3,652e3,84,93,NA,NA,NA,NA,NA,NA,NA,NA,184e3,2381740
Algeria,Northern Africa,2001,10.40756,16.840209,0.442446197,NA,88,NA,NA,NA,NA,NA,NA,83,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,2381740
Algeria,Northern Africa,2002,10.003598,16.733565,0.455473026,NA,88,NA,NA,64,NA,NA,NA,83,91,10,21,42.337,NA,193.226,6.07,358.0256,371.3955,NA,2381740
Algeria,Northern Africa,2003,10.491237,16.754558,0.433950164,NA,87,NA,NA,NA,NA,NA,NA,82,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,2381740
Algeria,Northern Africa,2004,10.188493,17.275185,0.398948505,NA,86,NA,NA,NA,NA,NA,NA,82,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,2381740
Algeria,Northern Africa,2005,8.221657,17.302896,0.454387465,15360,85,NA,NA,NA,0.96,2277e3,754e3,81,88,NA,NA,NA,NA,NA,NA,NA,NA,195e3,2381740
Algeria,Northern Africa,2006,7.988789,17.2903,0.446209848,NA,85,NA,NA,NA,NA,NA,NA,81,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,2381740
Algeria,Northern Africa,2007,8.025346,17.320111,0.45516873,NA,84,NA,NA,NA,NA,NA,NA,80,86,NA,NA,NA,NA,NA,NA,337.2298,349.8231,NA,2381740
Algeria,Northern Africa,2008,6.9201,17.344043,0.43883331,NA,83,NA,NA,NA,NA,NA,NA,79,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,2381740
Algeria,Northern Africa,2009,6.915571,17.35076,NA,NA,83,NA,NA,NA,NA,NA,NA,79,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,2381740
Algeria,Northern Africa,2010,6.915571,NA,NA,14920,83,NA,NA,NA,NA,NA,NA,79,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,2381740
Algeria,Northern Africa,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1850,NA,NA,NA,NA,NA,2.757903e-5,5.81854325316116e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1851,NA,NA,NA,NA,NA,2.734454e-5,5.81854266555436e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1852,NA,NA,NA,NA,NA,5.425016e-5,1.16418344569766e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1853,NA,NA,NA,NA,NA,8.072387e-5,1.74690118968361e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1854,NA,NA,NA,NA,NA,1.067784e-4,2.33005067238483e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1855,NA,NA,NA,NA,NA,1.324241e-4,2.9136318938013e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1856,NA,NA,NA,NA,NA,1.576709e-4,3.49764485393304e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1857,NA,NA,NA,NA,NA,1.825305e-4,4.08213272665156e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1858,NA,NA,NA,NA,NA,2.070084e-4,4.66700916421381e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1859,NA,NA,NA,NA,NA,2.311155e-4,5.25231734049132e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1860,NA,NA,NA,NA,NA,2.548607e-4,5.83805725548409e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1861,NA,NA,NA,NA,NA,5.026512e-4,0.0011605093492308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1862,NA,NA,NA,NA,NA,7.46607e-4,0.00173725614678471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1863,NA,NA,NA,NA,NA,9.868171e-4,0.00231404611821015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1864,NA,NA,NA,NA,NA,0.001223367,0.00289087926350712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1865,NA,NA,NA,NA,NA,0.001456341,0.00346775558267561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1866,NA,NA,NA,NA,NA,0.001685819,0.00404467507571563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1867,NA,NA,NA,NA,NA,0.001911881,0.00462163774262717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1868,NA,NA,NA,NA,NA,0.002134601,0.00519864358341024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1869,NA,NA,NA,NA,NA,0.002354055,0.00577569259806483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1870,NA,NA,NA,NA,NA,0.002570313,0.00635278478659096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1871,NA,NA,NA,NA,NA,0.002783446,0.0069299201489886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1872,NA,NA,NA,NA,NA,0.003002949,0.00753074294709519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1873,NA,NA,NA,NA,NA,0.003219332,0.0081316277787492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1874,NA,NA,NA,NA,NA,0.003432662,0.00873257452797359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1875,NA,NA,NA,NA,NA,0.003643002,0.00933357889343722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1876,NA,NA,NA,NA,NA,0.003850418,0.0099346495937794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1877,NA,NA,NA,NA,NA,0.004054969,0.010535782211692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1878,NA,NA,NA,NA,NA,0.004256715,0.0111369767471749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1879,NA,NA,NA,NA,NA,0.004455712,0.0117382290148741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1880,NA,NA,NA,NA,NA,0.00465202,0.0123395475014748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1881,NA,NA,NA,NA,NA,0.00523224,0.0139732473748663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1882,NA,NA,NA,NA,NA,0.004844803,0.0130262063074231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1883,NA,NA,NA,NA,NA,0.004843951,0.0131115509281018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1884,NA,NA,NA,NA,NA,0.004843134,0.013196957582328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1885,NA,NA,NA,NA,NA,0.005293969,0.0145212050998808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1886,NA,NA,NA,NA,NA,0.005738921,0.0158455189523121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1887,NA,NA,NA,NA,NA,0.006178101,0.0171698947223138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1888,NA,NA,NA,NA,NA,0.006632629,0.0185530930103172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1889,NA,NA,NA,NA,NA,0.007325492,0.0206237274358024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1890,NA,NA,NA,NA,NA,0.007694807,0.0218026848306669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1891,NA,NA,NA,NA,NA,0.006441046,0.0183667714559485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1892,NA,NA,NA,NA,NA,0.0082581,0.0236975361966485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1893,NA,NA,NA,NA,NA,0.007168075,0.0206992696880673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1894,NA,NA,NA,NA,NA,0.008855366,0.0257318695532768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1895,NA,NA,NA,NA,NA,0.007769347,0.0227166807046008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1896,NA,NA,NA,NA,NA,0.008684254,0.0255488737443349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1897,NA,NA,NA,NA,NA,0.009725957,0.0287894969623614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1898,NA,NA,NA,NA,NA,0.009995693,0.0297687702806678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1899,NA,NA,NA,NA,NA,0.01002204,0.0300285490163704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1900,NA,NA,NA,NA,NA,0.01190244,0.0358780462181723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1901,NA,NA,NA,NA,NA,0.01288653,0.0390775665900318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1902,NA,NA,NA,NA,NA,0.0256203,0.0781553681073301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1903,NA,NA,NA,NA,NA,0.03820383,0.117232934697362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1904,NA,NA,NA,NA,NA,0.05063987,0.156310501287394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1905,NA,NA,NA,NA,NA,0.06293097,0.195388067877426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1906,NA,NA,NA,NA,NA,0.07507974,0.234465869394724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1907,NA,NA,NA,NA,NA,0.08708849,0.273543435984756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1908,NA,NA,NA,NA,NA,0.09895969,0.312621002574788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1909,NA,NA,NA,NA,NA,0.1106958,0.351698804092086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1910,NA,NA,NA,NA,NA,0.1222989,0.390776370682118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1911,NA,NA,NA,NA,NA,0.1337713,0.42985393727215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1912,NA,NA,NA,NA,NA,0.1451153,0.468931503862181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1913,NA,NA,NA,NA,NA,0.1563331,0.50800930537948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1914,NA,NA,NA,NA,NA,0.1674266,0.547086871969512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1915,NA,NA,NA,NA,NA,0.1783979,0.586164438559543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1916,NA,NA,NA,NA,NA,0.189249,0.625242005149575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1917,NA,NA,NA,NA,NA,0.1999821,0.664319806666874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1918,NA,NA,NA,NA,NA,0.2105987,0.703397373256906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1919,NA,NA,NA,NA,NA,0.2211011,0.742475174774204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1920,NA,NA,NA,NA,NA,0.2314908,0.781552741364236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1921,NA,NA,NA,NA,NA,0.2417698,0.820630307954267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1922,NA,NA,NA,NA,NA,0.2519398,0.859707874544299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1923,NA,NA,NA,NA,NA,0.2620025,0.898785441134331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1924,NA,NA,NA,NA,NA,0.2719597,0.937863242651629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1925,NA,NA,NA,NA,NA,0.281813,0.976940809241661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1926,NA,NA,NA,NA,NA,0.2915639,1.01601837583169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1927,NA,NA,NA,NA,NA,0.3012141,1.05509617734899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1928,NA,NA,NA,NA,NA,0.3107651,1.09417374393902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1929,NA,NA,NA,NA,NA,0.3202185,1.13325131052905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1930,NA,NA,NA,NA,NA,0.3295757,1.17232911204635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1931,NA,NA,NA,NA,NA,0.3388382,1.21140667863638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1932,NA,NA,NA,NA,NA,2.522802,9.0651055444017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1933,NA,NA,NA,NA,NA,1.791098,6.4682994152704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1934,NA,NA,NA,NA,NA,1.075232,3.90250368532321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1935,NA,NA,NA,NA,NA,1.076362,3.92607628724845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1936,NA,NA,NA,NA,NA,1.07748,3.94964653990104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1937,NA,NA,NA,NA,NA,1.078587,3.97321914182629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1938,NA,NA,NA,NA,NA,1.079684,3.99679174375153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1939,NA,NA,NA,NA,NA,1.08077,4.02036434567678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1940,NA,NA,NA,NA,NA,1.081845,4.04393694760203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1941,NA,NA,NA,NA,NA,1.074206,4.05616021328043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1942,NA,NA,NA,NA,NA,1.703861,6.49839594738764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1943,NA,NA,NA,NA,NA,1.68281,6.48199097636472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1944,NA,NA,NA,NA,NA,1.049614,4.08283855366942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1945,NA,NA,NA,NA,NA,1.040795,4.08804219262341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1946,NA,NA,NA,NA,NA,1.025757,4.0679159736984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1947,NA,NA,NA,NA,NA,1.01489,4.06334898763674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1948,NA,NA,NA,NA,NA,3.821995,15.4473346570276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1949,NA,NA,NA,NA,NA,5.960188,24.3155124202469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1950,NA,NA,NA,NA,NA,9.547458,39.3127757692979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1951,NA,NA,NA,NA,NA,10.54154,43.9908354425795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1952,NA,NA,NA,NA,NA,11.01316,46.6087239446106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1953,NA,NA,NA,NA,NA,9.219171,39.5856437893913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1954,NA,NA,NA,NA,NA,8.732059,38.0501826679719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1955,NA,NA,NA,NA,NA,8.559658,37.8612776529421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1956,NA,NA,NA,NA,NA,7.134965,32.0430689696584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1957,NA,NA,NA,NA,NA,7.707858,35.1583219876945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1958,NA,NA,NA,NA,NA,7.69943,35.6936742427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1959,NA,NA,NA,NA,NA,7.298145,34.4083871674257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1960,NA,NA,NA,NA,NA,8.963696,43.0019326067798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,Middle Africa,1961,NA,45.857063,NA,NA,NA,7.952725,37.7952395983159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246700
Angola,Middle Africa,1962,NA,45.881126,NA,NA,NA,15.07227,72.7389790207471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28429.97,28429.97,NA,1246700
Angola,Middle Africa,1963,NA,45.897169,NA,NA,NA,17.38743,85.5389441530646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246700
Angola,Middle Africa,1964,NA,45.921232,NA,NA,NA,18.35437,92.2498529564973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246700
Angola,Middle Africa,1965,NA,45.937274,NA,NA,NA,17.47432,89.7274388955905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246700
Angola,Middle Africa,1966,NA,45.961338,NA,NA,NA,19.35871,100.689497543537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246700
Angola,Middle Africa,1967,NA,45.985401,NA,NA,NA,16.3092,85.5820063210225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25860.21,25860.21,NA,1246700
Angola,Middle Africa,1968,NA,46.009465,NA,NA,NA,17.94568,96.0163008646729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246700
Angola,Middle Africa,1969,NA,46.04155,NA,NA,NA,18.22174,99.7028265167695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246700
Angola,Middle Africa,1970,NA,46.04155,NA,NA,NA,23.98839,134.469941514173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246700
Angola,Middle Africa,1971,NA,46.04155,NA,NA,NA,23.20662,133.502470981682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246700
Angola,Middle Africa,1972,NA,46.04155,NA,NA,NA,21.78995,128.448636755575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23309.24,23309.24,NA,1246700
Angola,Middle Africa,1973,NA,46.04155,NA,NA,NA,23.42322,141.144624081731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246700
Angola,Middle Africa,1974,NA,46.04155,NA,NA,NA,22.5329,134.891671878812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246700
Angola,Middle Africa,1975,NA,46.04155,NA,NA,NA,13.15967,77.4346611433472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246700
Angola,Middle Africa,1976,NA,46.04155,NA,NA,NA,10.80948,64.2323875069221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246700
Angola,Middle Africa,1977,NA,46.04155,NA,NA,NA,11.1864,68.9381522776416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20634.39,20634.39,NA,1246700
Angola,Middle Africa,1978,NA,46.04155,NA,NA,NA,10.90097,68.5204168636212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246700
Angola,Middle Africa,1979,NA,46.04155,NA,NA,NA,10.98219,70.8485986689601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246700
Angola,Middle Africa,1980,NA,46.04155,NA,NA,NA,11.44855,77.17997023561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246700
